user,location,text,sentiment,probability
contrapuntovzla,,twhashtag el % de las empresas de fedeindustria estan activas durante la cuarentena twurl twurl,Positivo,52
TVVnoticias,"Miami,USA","twhashtag la gobernadora del tachira, twmention invito al ministro de energia electrica del regimen de maduro,  fr… twurl",Positivo,52
AmazonasObrera,"Puerto Ayacucho, Venezuela",🗣🧏‍♀👩🏾‍🚒🧏‍♂📢 rebelde! ¡todo  tiene su !#venezuelabellaenrevolucion#abr#guerrillaobrera@nicolasmaduro… twurl,Positivo,52
ElInformadorVE,#Venezuela,twhashtag twhashtag guaros salen a “cazar” la mejor oferta ante la escalada de precios | mas informacion aqui… twurl,Positivo,52
AryeliVera,,twhashtag en brasil ¿cual es la situacion del coronavirusy la respuesta del gobierno para enfrentar la pandemia?conve… twurl,Positivo,52
AlcaldiaCande,"Chejende, Capital del Municipio Candelaria.",twhashtag |• cuida de ti y de tu familia ¡quitale la corona al virus! twhashtag twhashtag twhashtag twurl,Positivo,50
Turismo_Maso,Internacional,twhashtag | el destino nos brinda una pausa obligada para conocer nuestra fragilidad👑🦠pero viene un brillante amanece… twurl,Positivo,52
SENIAT_CAGUA,"Aragua, Venezuela","twhashtag feliz cumpleaños al camarada twmention hijo de esta gran revolucion, leal al gigante hugo chavez y a nuestr… twurl",Positivo,54
AsiEsNoticiasVe,Venezuela ,"twhashtag vecinos del los frailes de catia han manifestado su descontento con las comidas que esta dando el gobierno,… twurl",Positivo,52
ventanadigitalp,,"twhashtag twhashtag disuelve con gases lacrimogenos, protesta de productores y ganaderos de twhashtag en la sierra de… twurl",Positivo,51
ReporteYa,Venezuela,"twhashtag twhashtag  twmention ""aqui en maracaibo es donde no se protesta por nada, nos cerraron todas las estacione… twurl",Positivo,52
va_arnel,"Distrito Capital, Venezuela",twhashtag felicitamos al pueblo venezolano por su disciplina en acatar las normativas de emergencia para evitar la pro… twurl,Positivo,51
contrapuntovzla,,twhashtag sismo en colombia se sintio en algunas regiones de venezuela twurl twurl,Positivo,52
